_id,chaseStatus,chaseUserID,chaseType,hospID,provName,provCity,provState,clientName,clientAdmits,flag
5727a1e6f4093a7d8e54ee3b,PNP-CopyService,dking122,System,340714704_LORAIN_44053,MERCY REGIONAL MEDICAL CENTER,Lorain,OH,C-S,1,N
5727a1e6f4093a7d8e54ee3b,PNP-CopyService,dking122,System,340714704_LORAIN_44053,MERCY REGIONAL MEDICAL CENTER,Lorain,OH,WLP,246,N
5727a1e6f4093a7d8e54ee5a,PNP-CopyService,eagbagbu,Facility,341425870_WILLOUGHBY_44094,LAKE HEALTH,WILLOUGHBY,OH,C-S,19,N
5727a1e6f4093a7d8e54ee5a,PNP-CopyService,eagbagbu,Facility,341425870_WILLOUGHBY_44094,LAKE HEALTH,WILLOUGHBY,OH,WLP,13,N
5727a1e6f4093a7d8e54ee5c,PNP-CopyService,eagbagbu,Facility,341542312_LAKEWOOD_44107,LAKEWOOD HOSPITAL,LAKEWOOD,OH,M-R,69,N
5727a1e6f4093a7d8e54ee5c,PNP-CopyService,eagbagbu,Facility,341542312_LAKEWOOD_44107,LAKEWOOD HOSPITAL,LAKEWOOD,OH,C-S,20,N
5727a1e7f4093a7d8e54ef0f,Completed,dking122,Facility,1275591984_HILLSBORO_97123,TUALITY COMMUNITY HOSPITAL,HILLSBORO,OR,COR,18,Y
5727a1e7f4093a7d8e54ef13,PNP-Refused,rsumra,System,261871008_EUGENE_97440,SACRED HEART MEDICAL CENTER- RIVERBEN,EUGENE,OR,HNT,3,N
5727a1e7f4093a7d8e54ef19,Completed,,System,271790052_BAKER CITY_97814,ST ALPHONSUS MED CENTER BAKER CITY,BAKER CITY,OR,M-R,1,Y
5727a1e7f4093a7d8e54ef34,Completed,ehoff,System,930430029_HILLSBORO_97123,TUALITY COMMUNITY HOSPITAL,HILLSBORO,OR,COR,34,Y
5727a1e7f4093a7d8e54ef34,Completed,ehoff,System,930430029_HILLSBORO_97123,TUALITY COMMUNITY HOSPITAL,HILLSBORO,OR,M-R,83,Y
5727a1e7f4093a7d8e54ef34,Completed,ehoff,System,930430029_HILLSBORO_97123,TUALITY COMMUNITY HOSPITAL,HILLSBORO,OR,HNT,4,Y
5727a1e7f4093a7d8e54ef48,Completed,lmanlang,Facility,930937095_GOLD BEACH_97444,CURRY GENERAL HOSPITAL,GOLD BEACH,OR,M-R,3,Y
5727a1e7f4093a7d8e54ef59,Completed,rsumra,Facility,941105628_CLACKAMAS_97015,KAISER SUNNYSIDE MEDICAL CENTER,CLACKAMAS,OR,COR,12,Y
5727a1e7f4093a7d8e54ef59,Completed,rsumra,Facility,941105628_CLACKAMAS_97015,KAISER SUNNYSIDE MEDICAL CENTER,CLACKAMAS,OR,M-R,5,Y
5727a1e7f4093a7d8e54ef77,Completed,psithamr,System,231352160_PAOLI_19301,M L HOSP PAOLI,PAOLI,PA,M-R,189,Y
5727a1e7f4093a7d8e54ef82,Completed,rsumra,Facility,231352204_BOYERTOWN_19512,READING HOSPITAL,BOYERTOWN,PA,M-R,2,Y
5727a1e7f4093a7d8e54ef12,Completed,lmanlang,Facility,205338343_PORTLAND_97220,VIBRA SPECIALTY OF PORTLAND,PORTLAND,OR,M-R,3,Y
5727a1e7f4093a7d8e54ef20,Completed,ymorris2,Facility,930110095_ALBANY_97321,SAMARITAN ALBANY GENERAL HOSPITAL,ALBANY,OR,M-R,9,Y
5727a1e7f4093a7d8e54ef20,Completed,ymorris2,Facility,930110095_ALBANY_97321,SAMARITAN ALBANY GENERAL HOSPITAL,ALBANY,OR,HNT,4,Y
5727a1e7f4093a7d8e54ef4e,Completed,dbehring,Facility,931176109_PORTLAND_97239,OREGON HEALTH SCIENCE UNIVERISITY,PORTLAND,OR,COR,305,Y
5727a1e7f4093a7d8e54ef4e,Completed,dbehring,Facility,931176109_PORTLAND_97239,OREGON HEALTH SCIENCE UNIVERISITY,PORTLAND,OR,M-R,171,Y
5727a1e7f4093a7d8e54ef4e,Completed,dbehring,Facility,931176109_PORTLAND_97239,OREGON HEALTH SCIENCE UNIVERISITY,PORTLAND,OR,HNT,6,Y
5727a1e7f4093a7d8e54ef72,Completed,rsumra,Facility,231352152_ABINGTON_19001,ABINGTON MEMORIAL HOSPITAL,ABINGTON,PA,M-R,506,Y
5727a1e7f4093a7d8e54ef72,Completed,rsumra,Facility,231352152_ABINGTON_19001,ABINGTON MEMORIAL HOSPITAL,ABINGTON,PA,C-S,1,Y
5727a1e7f4093a7d8e54ef1d,PNP-NoResponse,nnargotr,Facility,571181758_GRANTS PASS_97527,ASANTE THREE RIVERS MEDICAL CENTER LLC,GRANTS PASS,OR,COR,17,N
5727a1e7f4093a7d8e54ef1d,PNP-NoResponse,nnargotr,Facility,571181758_GRANTS PASS_97527,ASANTE THREE RIVERS MEDICAL CENTER LLC,GRANTS PASS,OR,M-R,22,N
5727a1e7f4093a7d8e54ef1d,PNP-NoResponse,nnargotr,Facility,571181758_GRANTS PASS_97527,ASANTE THREE RIVERS MEDICAL CENTER LLC,GRANTS PASS,OR,HNT,2,N
5727a1e7f4093a7d8e54ef28,Completed,dbehring,System,930386912_MEDFORD_97504,PROVIDENCE MEDFORD MEDICAL CENTER,MEDFORD,OR,COR,94,Y
5727a1e7f4093a7d8e54ef28,Completed,dbehring,System,930386912_MEDFORD_97504,PROVIDENCE MEDFORD MEDICAL CENTER,MEDFORD,OR,M-R,21,Y
5727a1e7f4093a7d8e54ef28,Completed,dbehring,System,930386912_MEDFORD_97504,PROVIDENCE MEDFORD MEDICAL CENTER,MEDFORD,OR,HNT,12,Y
5727a1e7f4093a7d8e54ef39,Completed,rpompa,Facility,930577593_LAKEVIEW_97630,LAKE DISTRICT HOSPITAL,LAKEVIEW,OR,M-R,2,Y
5727a1e7f4093a7d8e54ef45,Completed,nnargotr,Facility,930622075_TILLAMOOK_97141,TILLAMOOK REGIONAL MEDICAL CENTER,TILLAMOOK,OR,COR,3,Y
5727a1e7f4093a7d8e54ef45,Completed,nnargotr,Facility,930622075_TILLAMOOK_97141,TILLAMOOK REGIONAL MEDICAL CENTER,TILLAMOOK,OR,M-R,1,Y
5727a1e7f4093a7d8e54ef76,Completed,psithamr,System,231352160_BRYN MAWR_19010,M L HOSP BRYN MAWR,BRYN MAWR,PA,M-R,91,Y
5727a1e7f4093a7d8e54ef55,PNP-NoResponse,kflahe2,Facility,936001958_SALEM_97309,DEPARTMENT OF HUMAN SERVICES,SALEM,OR,HNT,2,N
5727a1e7f4093a7d8e54ef0a,Completed,ymorris2,Facility,736617937_IDABEL_74745,MCCURTAIN MEMORIAL HOSPITAL INC,IDABEL,OK,UCR,1,Y
5727a1e7f4093a7d8e54ef16,Completed,lmanlang,Facility,262998832_PORTLAND_97210,OREGON HEALTH & SCIENCE UNIVERSITY INC,PORTLAND,OR,M-R,3,Y
5727a1e7f4093a7d8e54ef29,Completed,dbehring,System,930386929_PORTLAND_97208,ST VINCENT HOSPITAL,PORTLAND,OR,M-R,1,Y
5727a1e7f4093a7d8e54ef11,Completed,dking122,Facility,200214051_SPRINGFIELD_97477,MCKENZIE WILLAMETTE MEDICAL CENTER,SPRINGFIELD,OR,COR,2,Y
5727a1e7f4093a7d8e54ef11,Completed,dking122,Facility,200214051_SPRINGFIELD_97477,MCKENZIE WILLAMETTE MEDICAL CENTER,SPRINGFIELD,OR,M-R,278,Y
5727a1e7f4093a7d8e54ef11,Completed,dking122,Facility,200214051_SPRINGFIELD_97477,MCKENZIE WILLAMETTE MEDICAL CENTER,SPRINGFIELD,OR,HNT,25,Y
5727a1e7f4093a7d8e54ef35,PNP-CopyService,ehoff,System,930430029_HILLSBORO_97124,WESTSIDE MEDICAL CLINIC,HILLSBORO,OR,M-R,1,N
5727a1e7f4093a7d8e54ef21,PNP-NoResponse,dbehring,Facility,930223960_MEDFORD_97504,ASANTE ROGUE REGIONAL MEDICAL CENTER,MEDFORD,OR,COR,138,N
5727a1e7f4093a7d8e54ef21,PNP-NoResponse,dbehring,Facility,930223960_MEDFORD_97504,ASANTE ROGUE REGIONAL MEDICAL CENTER,MEDFORD,OR,M-R,60,N
5727a1e7f4093a7d8e54ef4b,Completed,dbehring,System,931146501_NEWBERG_97132,PROVIDENCE NEWBERG MEDICAL CENTER,NEWBERG,OR,COR,14,Y
5727a1e7f4093a7d8e54ef4b,Completed,dbehring,System,931146501_NEWBERG_97132,PROVIDENCE NEWBERG MEDICAL CENTER,NEWBERG,OR,M-R,73,Y
5727a1e7f4093a7d8e54ef2a,Completed,dbehring,System,930386929_PORTLAND_97225,PROVIDENCE ST VINCENT MEDICAL CENTER,PORTLAND,OR,COR,162,Y
5727a1e7f4093a7d8e54ef2a,Completed,dbehring,System,930386929_PORTLAND_97225,PROVIDENCE ST VINCENT MEDICAL CENTER,PORTLAND,OR,M-R,239,Y
5727a1e7f4093a7d8e54ef2a,Completed,dbehring,System,930386929_PORTLAND_97225,PROVIDENCE ST VINCENT MEDICAL CENTER,PORTLAND,OR,HNT,5,Y
5727a1e7f4093a7d8e54ef52,Completed,rsumra,System,931279544_COTTAGE GROVE_97424,COTTAGE GROVE COMMUNITY MEDICAL CT,COTTAGE GROVE,OR,M-R,2,Y
5727a1e7f4093a7d8e54ef52,Completed,rsumra,System,931279544_COTTAGE GROVE_97424,COTTAGE GROVE COMMUNITY MEDICAL CT,COTTAGE GROVE,OR,HNT,2,Y
5727a1e7f4093a7d8e54ef32,Completed,dbehring,Facility,930429015_PORTLAND_97216,ADVENTIST MEDICAL CENTER,PORTLAND,OR,COR,507,Y
5727a1e7f4093a7d8e54ef32,Completed,dbehring,Facility,930429015_PORTLAND_97216,ADVENTIST MEDICAL CENTER,PORTLAND,OR,M-R,443,Y
5727a1e7f4093a7d8e54ef32,Completed,dbehring,Facility,930429015_PORTLAND_97216,ADVENTIST MEDICAL CENTER,PORTLAND,OR,HNT,43,Y
5727a1e7f4093a7d8e54ef37,PNP-NoResponse,kflahe2,Facility,930505325_LA GRANDE_97850,GRANDE RONDE HOSPITAL, INC.,LA GRANDE,OR,M-R,4,N
5727a1e7f4093a7d8e54ef37,PNP-NoResponse,kflahe2,Facility,930505325_LA GRANDE_97850,GRANDE RONDE HOSPITAL, INC.,LA GRANDE,OR,HNT,1,N
5727a1e7f4093a7d8e54ef8c,Completed,ahoffma4,Facility,231365353_LANCASTER_17602,LANCASTER GENERAL HOSPITAL,LANCASTER,PA,M-R,375,Y
5727a1e7f4093a7d8e54ef8c,Completed,ahoffma4,Facility,231365353_LANCASTER_17602,LANCASTER GENERAL HOSPITAL,LANCASTER,PA,C-S,1,Y
5727a1e7f4093a7d8e54ef42,PNP-NoResponse,rpompa,Facility,930602940_PRINEVILLE_97754,ST CHARLES FAMILY CARE PRINEVILLE,PRINEVILLE,OR,M-R,2,N
5727a1e7f4093a7d8e54ef30,Completed,kthomp31,Facility,930415219_STAYTON_97383,SANTIAM MEMORIAL HOSPITAL,STAYTON,OR,COR,6,Y
5727a1e7f4093a7d8e54ef30,Completed,kthomp31,Facility,930415219_STAYTON_97383,SANTIAM MEMORIAL HOSPITAL,STAYTON,OR,M-R,21,Y
5727a1e7f4093a7d8e54ef38,PNP-CopyService,rsumra,Facility,930508781_KLAMATH FALLS_97601,SKY LAKES MEDICAL CTR,KLAMATH FALLS,OR,COR,3,N
5727a1e7f4093a7d8e54ef38,PNP-CopyService,rsumra,Facility,930508781_KLAMATH FALLS_97601,SKY LAKES MEDICAL CTR,KLAMATH FALLS,OR,M-R,22,N
5727a1e7f4093a7d8e54ef40,Completed,jreyno27,Facility,930593249_COOS BAY_97420,BAY AREA HOSPITAL,COOS BAY,OR,M-R,14,Y
5727a1e7f4093a7d8e54ef40,Completed,jreyno27,Facility,930593249_COOS BAY_97420,BAY AREA HOSPITAL,COOS BAY,OR,HNT,1,Y
5727a1e7f4093a7d8e54ef10,Completed,dking122,Facility,200214051_SPRINGFEILD_97477,MCKENZIE WILLAMETTE MED CENTER,SPRINGFEILD,OR,UCR,1,Y
5727a1e7f4093a7d8e54ef46,Completed,dbehring,System,930796090_SEASIDE_97138,PROVIDENCE SEASIDE HOSPITAL,SEASIDE,OR,COR,1,Y
5727a1e7f4093a7d8e54ef46,Completed,dbehring,System,930796090_SEASIDE_97138,PROVIDENCE SEASIDE HOSPITAL,SEASIDE,OR,M-R,5,Y
5727a1e7f4093a7d8e54ef47,Completed,dbehring,System,930924302_MILWAUKIE_97222,PROVIDENCE MILWAUKIE HOSPITAL,MILWAUKIE,OR,COR,75,Y
5727a1e7f4093a7d8e54ef47,Completed,dbehring,System,930924302_MILWAUKIE_97222,PROVIDENCE MILWAUKIE HOSPITAL,MILWAUKIE,OR,M-R,67,Y
5727a1e7f4093a7d8e54ef47,Completed,dbehring,System,930924302_MILWAUKIE_97222,PROVIDENCE MILWAUKIE HOSPITAL,MILWAUKIE,OR,HNT,3,Y
5727a1e7f4093a7d8e54ef14,PNP-Refused,rsumra,System,261871008_SPRINGFIELD_97477,SACRED HEART MED CTR AT RIVERBEND,SPRINGFIELD,OR,COR,2,N
5727a1e7f4093a7d8e54ef14,PNP-Refused,rsumra,System,261871008_SPRINGFIELD_97477,SACRED HEART MED CTR AT RIVERBEND,SPRINGFIELD,OR,M-R,302,N
5727a1e7f4093a7d8e54ef14,PNP-Refused,rsumra,System,261871008_SPRINGFIELD_97477,SACRED HEART MED CTR AT RIVERBEND,SPRINGFIELD,OR,HNT,22,N
5727a1e7f4093a7d8e54ef17,Completed,lmanlang,Facility,262998832_PORTLAND_97239,OREGON HEALTH SCIENCE UNIVERSI,PORTLAND,OR,HNT,8,Y
5727a1e7f4093a7d8e54ef18,Completed,jreyno27,Facility,271789847_ONTARIO_97914,SAINT ALPHONSUS MEDICAL CENTER ONTARIO I,ONTARIO,OR,M-R,14,Y
5727a1e7f4093a7d8e54ef1c,Completed,dgree25,Facility,431960221_DALLAS_97338,WEST VALLEY HOSPITAL,DALLAS,OR,HNT,1,Y
5727a1e7f4093a7d8e54ef23,Completed,dbehring,System,930386793_PORTLAND_97210,LEGACY GOOD SAMARITAN AND MEDICAL CENTER,PORTLAND,OR,COR,253,Y
5727a1e7f4093a7d8e54ef23,Completed,dbehring,System,930386793_PORTLAND_97210,LEGACY GOOD SAMARITAN AND MEDICAL CENTER,PORTLAND,OR,M-R,111,Y
5727a1e7f4093a7d8e54ef23,Completed,dbehring,System,930386793_PORTLAND_97210,LEGACY GOOD SAMARITAN AND MEDICAL CENTER,PORTLAND,OR,HNT,3,Y
5727a1e7f4093a7d8e54ef2e,Completed,rsumra,System,930395583_EUGENE_97401,SACRED HEART UNIV DISTRICT,EUGENE,OR,COR,1,Y
5727a1e7f4093a7d8e54ef2e,Completed,rsumra,System,930395583_EUGENE_97401,SACRED HEART UNIV DISTRICT,EUGENE,OR,M-R,55,Y
5727a1e7f4093a7d8e54ef2e,Completed,rsumra,System,930395583_EUGENE_97401,SACRED HEART UNIV DISTRICT,EUGENE,OR,HNT,6,Y
5727a1e7f4093a7d8e54ef51,Completed,dbehring,System,931265038_HOOD RIVER_97031,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,HOOD RIVER,OR,M-R,2,Y
5727a1e7f4093a7d8e54ef51,Completed,dbehring,System,931265038_HOOD RIVER_97031,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,HOOD RIVER,OR,HNT,1,Y
5727a1e7f4093a7d8e54ef58,Completed,lmanlang,Facility,936002451_IRRIGON_97844,IRRIGON MEDICAL CLINIC,IRRIGON,OR,M-R,3,Y
5727a1e7f4093a7d8e54ef1f,Completed,rsumra,Facility,621762552_MCMINNVILLE_97128,WILLAMETTE VALLEY MEDICAL CENTER,MCMINNVILLE,OR,COR,15,Y
5727a1e7f4093a7d8e54ef1f,Completed,rsumra,Facility,621762552_MCMINNVILLE_97128,WILLAMETTE VALLEY MEDICAL CENTER,MCMINNVILLE,OR,M-R,141,Y
5727a1e7f4093a7d8e54ef1f,Completed,rsumra,Facility,621762552_MCMINNVILLE_97128,WILLAMETTE VALLEY MEDICAL CENTER,MCMINNVILLE,OR,HNT,10,Y
5727a1e7f4093a7d8e54ef22,Completed,dking122,Facility,930281321_SILVERTON_97381,SILVERTON HOSPITAL,SILVERTON,OR,COR,19,Y
5727a1e7f4093a7d8e54ef22,Completed,dking122,Facility,930281321_SILVERTON_97381,SILVERTON HOSPITAL,SILVERTON,OR,M-R,56,Y
5727a1e7f4093a7d8e54ef22,Completed,dking122,Facility,930281321_SILVERTON_97381,SILVERTON HOSPITAL,SILVERTON,OR,HNT,5,Y
5727a1e7f4093a7d8e54ef27,Completed,dbehring,System,930386906_PORTLAND_97213,PROVIDENCE PORTLAND MEDICAL CENTER,PORTLAND,OR,COR,289,Y
5727a1e7f4093a7d8e54ef27,Completed,dbehring,System,930386906_PORTLAND_97213,PROVIDENCE PORTLAND MEDICAL CENTER,PORTLAND,OR,M-R,180,Y
5727a1e7f4093a7d8e54ef27,Completed,dbehring,System,930386906_PORTLAND_97213,PROVIDENCE PORTLAND MEDICAL CENTER,PORTLAND,OR,HNT,3,Y
5727a1e7f4093a7d8e54ef49,Completed,rsumra,System,930975147_FLORENCE_97439,PEACE HARBOR MEDICAL CENTER,FLORENCE,OR,M-R,15,Y
5727a1e7f4093a7d8e54ef49,Completed,rsumra,System,930975147_FLORENCE_97439,PEACE HARBOR MEDICAL CENTER,FLORENCE,OR,HNT,4,Y
5727a1e7f4093a7d8e54ef41,PNP-NoResponse,nconigl,Facility,930602940_BEND_97701,ST CHARLES MEDICAL CENTER - BEND,BEND,OR,M-R,31,N
5727a1e7f4093a7d8e54ef41,PNP-NoResponse,nconigl,Facility,930602940_BEND_97701,ST CHARLES MEDICAL CENTER - BEND,BEND,OR,C-S,1,N
5727a1e7f4093a7d8e54ef44,Completed,dbehring,System,930618975_TUALATIN_97062,LEGACY MERIDIAN PARK HOSPITAL,TUALATIN,OR,COR,62,Y
5727a1e7f4093a7d8e54ef44,Completed,dbehring,System,930618975_TUALATIN_97062,LEGACY MERIDIAN PARK HOSPITAL,TUALATIN,OR,M-R,169,Y
5727a1e7f4093a7d8e54ef44,Completed,dbehring,System,930618975_TUALATIN_97062,LEGACY MERIDIAN PARK HOSPITAL,TUALATIN,OR,HNT,2,Y
5727a1e7f4093a7d8e54ef83,Completed,rsumra,Facility,231352204_WEST READING_19611,READING HOSPITAL,WEST READING,PA,M-R,277,Y
5727a1e7f4093a7d8e54ef87,PNP-CopyService,bkramlic,System,231352213_BETHLEHEM_18015,ST LUKES HEALTH NETWORK LLC,BETHLEHEM,PA,M-R,352,N
5727a1e7f4093a7d8e54eef3,PNP-CopyService,psithamr,Facility,731495968_MIDWEST CITY_73110,ALLIANCEHEALTH MIDWEST,MIDWEST CITY,OK,M-R,30,N
5727a1e7f4093a7d8e54ef3c,Completed,ymorris2,Facility,930579722_SALEM_97301,SALEM HOSPITAL,SALEM,OR,COR,52,Y
5727a1e7f4093a7d8e54ef3c,Completed,ymorris2,Facility,930579722_SALEM_97301,SALEM HOSPITAL,SALEM,OR,M-R,200,Y
5727a1e7f4093a7d8e54ef3c,Completed,ymorris2,Facility,930579722_SALEM_97301,SALEM HOSPITAL,SALEM,OR,HNT,41,Y
5727a1e7f4093a7d8e54ef4c,Completed,lmanlang,Facility,931176109_PORTLAND_97201,OREGON HEALTH SCIENCE UNV-URN ONLY,PORTLAND,OR,M-R,3,Y
5727a1e7f4093a7d8e54ef69,Completed,rsumra,Facility,230469150_WEST CHESTER_19380,CHESTER COUNTY HOSPITAL,WEST CHESTER,PA,M-R,200,Y
5727a1e7f4093a7d8e54ef09,Completed,ymorris2,Facility,736264482_ATOKA_74525,ATOKA MEMORIAL HOSPITAL,ATOKA,OK,UCR,1,Y
5727a1e7f4093a7d8e54ef15,Completed,ymorris2,Facility,262343447_PORTLAND_97225,UBH OF OREGON LLC DBA CEDAR HILLS HOSPITAL,PORTLAND,OR,M-R,11,Y
5727a1e7f4093a7d8e54ef3b,Completed,ymorris2,Facility,930579722_PORTLAND_97208,SALEM HOSPITAL,PORTLAND,OR,HNT,2,Y
5727a1e7f4093a7d8e54ef4d,Completed,dbehring,Facility,931176109_PORTLAND_97207,OREGON HEALTH & SCIENCE UNIVERSITY,PORTLAND,OR,HNT,2,Y
5727a1e7f4093a7d8e54ef50,PNP-NoResponse,dking122,Facility,931213059_ASHLAND_97520,ASANTE ASHLAND COMMUNITY HOSPITAL,ASHLAND,OR,COR,7,N
5727a1e7f4093a7d8e54ef50,PNP-NoResponse,dking122,Facility,931213059_ASHLAND_97520,ASANTE ASHLAND COMMUNITY HOSPITAL,ASHLAND,OR,M-R,9,N
5727a1e7f4093a7d8e54ef54,Completed,rsumra,System,931329784_NEWPORT_97365,SAMARITAN PACIFIC COMMUNITIES,NEWPORT,OR,COR,1,Y
5727a1e7f4093a7d8e54ef54,Completed,rsumra,System,931329784_NEWPORT_97365,SAMARITAN PACIFIC COMMUNITIES,NEWPORT,OR,M-R,14,Y
5727a1e7f4093a7d8e54ef57,Completed,rpompa,Facility,936002339_ENTERPRISE_97828,WALLOWA MEMORIAL HOSPITAL,ENTERPRISE,OR,M-R,2,Y
5727a1e7f4093a7d8e54ef1a,Completed,dbehring,System,331065485_PORTLAND_97208,LEGACY SALMON CREEK HOSPITAL,PORTLAND,OR,UCR,1,Y
5727a1e7f4093a7d8e54ef1e,Completed,dbehring,System,611659489_OREGON CITY_97045,PROVIDENCE WILLAMETTE FALLS MEDICAL CTR,OREGON CITY,OR,COR,118,Y
5727a1e7f4093a7d8e54ef1e,Completed,dbehring,System,611659489_OREGON CITY_97045,PROVIDENCE WILLAMETTE FALLS MEDICAL CTR,OREGON CITY,OR,M-R,116,Y
5727a1e7f4093a7d8e54ef26,Completed,dgree25,Facility,930386868_ROSEBURG_97471,MERCY MEDICAL CENTER ROSEBURG,ROSEBURG,OR,M-R,21,Y
5727a1e7f4093a7d8e54ef26,Completed,dgree25,Facility,930386868_ROSEBURG_97471,MERCY MEDICAL CENTER ROSEBURG,ROSEBURG,OR,HNT,9,Y
5727a1e7f4093a7d8e54ef2b,Completed,msvay,Facility,930386936_THE DALLES_97058,MID-COLUMBIA MEDICAL CENTER,THE DALLES,OR,M-R,6,Y
5727a1e7f4093a7d8e54ef24,Completed,dbehring,System,930386823_PORTLAND_97227,LEGACY EMANUEL HOSP & HLTH CENT,PORTLAND,OR,COR,274,Y
5727a1e7f4093a7d8e54ef24,Completed,dbehring,System,930386823_PORTLAND_97227,LEGACY EMANUEL HOSP & HLTH CENT,PORTLAND,OR,M-R,138,Y
5727a1e7f4093a7d8e54ef24,Completed,dbehring,System,930386823_PORTLAND_97227,LEGACY EMANUEL HOSP & HLTH CENT,PORTLAND,OR,C-S,1,Y
5727a1e7f4093a7d8e54ef24,Completed,dbehring,System,930386823_PORTLAND_97227,LEGACY EMANUEL HOSP & HLTH CENT,PORTLAND,OR,HNT,3,Y
5727a1e7f4093a7d8e54ef2c,Completed,rsumra,System,930391573_CORVALLIS_97330,GOOD SAMARITAN REGIONAL MEDICAL CENTER,CORVALLIS,OR,COR,1,Y
5727a1e7f4093a7d8e54ef2c,Completed,rsumra,System,930391573_CORVALLIS_97330,GOOD SAMARITAN REGIONAL MEDICAL CENTER,CORVALLIS,OR,M-R,15,Y
5727a1e7f4093a7d8e54ef2c,Completed,rsumra,System,930391573_CORVALLIS_97330,GOOD SAMARITAN REGIONAL MEDICAL CENTER,CORVALLIS,OR,HNT,2,Y
5727a1e7f4093a7d8e54ef2d,Completed,dking122,Facility,930391614_PENDLETON_97801,ST ANTHONY HOSPITAL(RHC),PENDLETON,OR,M-R,1,Y
5727a1e7f4093a7d8e54ef2d,Completed,dking122,Facility,930391614_PENDLETON_97801,ST ANTHONY HOSPITAL(RHC),PENDLETON,OR,HNT,1,Y
5727a1e7f4093a7d8e54ef33,Cold,ehoff,System,930430029_FOREST GROVE_97116,CENTER FOR GERIATRIC PSYCHAITRY,FOREST GROVE,OR,COR,1,N
5727a1e7f4093a7d8e54ef2f,Completed,rsumra,System,930396847_LEBANON_97355,SAMARITAN LEBANON COMMUNITY HOSPITAL,LEBANON,OR,M-R,4,Y
5727a1e7f4093a7d8e54ef2f,Completed,rsumra,System,930396847_LEBANON_97355,SAMARITAN LEBANON COMMUNITY HOSPITAL,LEBANON,OR,HNT,3,Y
5727a1e7f4093a7d8e54ef3d,Completed,ymorris2,Facility,930579722_SALEM_97309,SALEM HOSPITAL,SALEM,OR,M-R,4,Y
5727a1e7f4093a7d8e54ef4a,Completed,dbehring,System,931097258_NEWBERG_97132,PROVIDENCE NEWBERG MEDICAL CEN,NEWBERG,OR,HNT,1,Y
5727a1e7f4093a7d8e54ef3e,Completed,rsumra,Facility,930583856_ASTORIA_97103,COLUMBIA MEMORIAL HOSPITAL,ASTORIA,OR,COR,3,Y
5727a1e7f4093a7d8e54ef53,Completed,rsumra,System,931305493_LINCOLN CITY_97367,SAMARITAN NORTH LINCOLN HOSPITAL,LINCOLN CITY,OR,M-R,1,Y
5727a1e7f4093a7d8e54ef3f,Completed,dbehring,System,930591528_GRESHAM_97030,LEGACY MOUNT HOOD MEDICAL CTR,GRESHAM,OR,COR,190,Y
5727a1e7f4093a7d8e54ef3f,Completed,dbehring,System,930591528_GRESHAM_97030,LEGACY MOUNT HOOD MEDICAL CTR,GRESHAM,OR,M-R,164,Y
5727a1e7f4093a7d8e54ef3f,Completed,dbehring,System,930591528_GRESHAM_97030,LEGACY MOUNT HOOD MEDICAL CTR,GRESHAM,OR,HNT,7,Y
5727a1e7f4093a7d8e54ef5a,Completed,rsumra,Facility,941105628_HILLSBORO_97124,KAISER WESTSIDE MEDICAL CENTER,HILLSBORO,OR,COR,10,Y
5727a1e7f4093a7d8e54ef5a,Completed,rsumra,Facility,941105628_HILLSBORO_97124,KAISER WESTSIDE MEDICAL CENTER,HILLSBORO,OR,M-R,4,Y
5727a1e7f4093a7d8e54ef43,Completed,msvay,Facility,930602940_REDMOND_97756,ST CHARLES MEDICAL CENTER - REDMOND,REDMOND,OR,M-R,6,Y
5727a1e7f4093a7d8e54ef78,Completed,psithamr,System,231352160_WYNNEWOOD_19096,M L HOSP LANKENAU,WYNNEWOOD,PA,M-R,133,Y
5727a1e7f4093a7d8e54ef8d,PNP-Other,psithamr,Facility,231370484_EPHRATA_17522,EPHRATA COMMUNITY HOSPITAL,EPHRATA,PA,M-R,70,N
5727a1e7f4093a7d8e54ef8d,PNP-Other,psithamr,Facility,231370484_EPHRATA_17522,EPHRATA COMMUNITY HOSPITAL,EPHRATA,PA,C-S,3,N
5727a1e7f4093a7d8e54efa7,Completed,ahoffma4,System,232367707_BETHLEHEM_18017,LEHIGH VALLEY HOSPITAL MUHLENBERG,BETHLEHEM,PA,M-R,315,Y
5727a1e7f4093a7d8e54efc5,Completed,rsumra,Facility,240795463_SAYRE_18840,ROBERT PACKER HOSPITAL,SAYRE,PA,M-R,314,Y
5727a1e7f4093a7d8e54efdc,Completed,dbehring,Facility,250585280_SAINT MARYS_15857,ELK REGIONAL HLTH CTR HOSPITAL,SAINT MARYS,PA,M-R,55,Y
5727a1e7f4093a7d8e54efe3,PNP-NoResponse,dking122,System,250965387_ERIE_16550,UPMC HAMOT INC,ERIE,PA,M-R,240,N
5727a1e7f4093a7d8e54efe3,PNP-NoResponse,dking122,System,250965387_ERIE_16550,UPMC HAMOT INC,ERIE,PA,C-S,2,N
5727a1e7f4093a7d8e54efe3,PNP-NoResponse,dking122,System,250965387_ERIE_16550,UPMC HAMOT INC,ERIE,PA,WLP,2,N
5727a1e7f4093a7d8e54efa0,Completed,ahoffma4,System,231689692_ALLENTOWN_18103,LEHIGH VALLEY HOSPITAL,ALLENTOWN,PA,M-R,5,Y
